chrom	start	end
NW_021705828.1	37381	37401
NW_021705828.1	39446	39462
NW_021705828.1	39887	39903
NW_021705828.1	39980	39996
NW_021705828.1	40161	40177
NW_021705828.1	40299	40315
NW_021705828.1	40626	40642
NW_021705828.1	41047	41063
NW_021705828.1	41101	41123
NW_021705828.1	41199	41215
NW_021705828.1	41636	41652
NW_021705828.1	42426	42442
NW_021705828.1	43453	43469
NW_021705828.1	45829	45845
NW_021705828.1	46022	46038
NW_021705828.1	46248	46264
NW_021705828.1	46828	46848
NW_021705828.1	46966	46982
NW_021705828.1	47530	47546
NW_021705828.1	47929	47945
NW_021705828.1	49750	49766
NW_021705828.1	49863	49883
NW_021705828.1	50401	50417
NW_021705828.1	50722	50740
NW_021705828.1	50859	50875
NW_021705828.1	50887	50903
NW_021705828.1	51120	51140
NW_021705828.1	51181	51197
NW_021705828.1	51319	51337
NW_021705828.1	51660	51676
NW_021705828.1	53312	53328
NW_021705828.1	54564	54584
NW_021705828.1	54720	54740
NW_021705828.1	55985	56001
NW_021705828.1	56741	56759
NW_021705828.1	56908	56924
NW_021705828.1	57453	57469
NW_021705828.1	57794	57810
NW_021705828.1	57815	57835
NW_021705829.1	287	303
NW_021705829.1	428	452
NW_021705829.1	1719	1735
NW_021705829.1	2184	2200
NW_021705829.1	2646	2662
NW_021705829.1	3140	3156
NW_021705829.1	3610	3626
NW_021705829.1	4417	4435
NW_021705829.1	4442	4458
NW_021705829.1	4735	4751
NW_021705829.1	5165	5183
NW_021705829.1	5228	5246
NW_021705829.1	5252	5268
NW_021705829.1	5325	5345
NW_021705829.1	5611	5627
NW_021705829.1	5755	5771
NW_021705829.1	5790	5806
NW_021705829.1	9947	9963
NW_021705829.1	10222	10238
NW_021705829.1	11170	11186
NW_021705829.1	11323	11339
NW_021705829.1	12074	12098
NW_021705829.1	12420	12436
NW_021705829.1	12800	12816
NW_021705829.1	14216	14232
NW_021705829.1	14665	14681
NW_021705829.1	15239	15255
NW_021705829.1	15414	15430
NW_021705829.1	15587	15603
NW_021705829.1	15776	15792
NW_021705829.1	16585	16601
NW_021705829.1	16647	16663
NW_021705829.1	16749	16765
NW_021705829.1	17646	17662
NW_021705829.1	17809	17825
NW_021705829.1	18016	18032
NW_021705829.1	18897	18913
NW_021705829.1	19957	19973
NW_021705829.1	20110	20126
NW_021705829.1	20133	20149
NW_021705829.1	21172	21188
NW_021705829.1	21445	21461
NW_021705829.1	21625	21641
NW_021705829.1	21789	21805
NW_021705829.1	21871	21887
NW_021705829.1	22170	22186
NW_021705829.1	23184	23200
NW_021705829.1	23620	23636
NW_021705829.1	23705	23723
NW_021705829.1	23782	23798
NW_021705829.1	24352	24370
NW_021705829.1	24450	24466
NW_021705829.1	24536	24558
NW_021705829.1	24773	24789
NW_021705829.1	25023	25039
NW_021705829.1	25062	25078
NW_021705829.1	25099	25115
NW_021705829.1	25548	25572
NW_021705829.1	25676	25692
NW_021705829.1	25695	25711
NW_021705829.1	25930	25946
NW_021705829.1	26062	26080
NW_021705829.1	26842	26858
NW_021705829.1	28279	28295
NW_021705829.1	28529	28545
NW_021705829.1	28986	29002
NW_021705829.1	29461	29477
NW_021705829.1	29571	29587
NW_021705829.1	30443	30459
NW_021705829.1	30523	30547
NW_021705829.1	30591	30611
NW_021705829.1	30742	30758
NW_021705829.1	31525	31541
NW_021705829.1	31604	31620
NW_021705829.1	31672	31688
NW_021705829.1	31720	31736
NW_021705829.1	32471	32487
NW_021705829.1	32973	32989
NW_021705829.1	33255	33271
NW_021705829.1	33636	33652
NW_021705829.1	34357	34373
NW_021705829.1	34948	34964
NW_021705829.1	35066	35088
NW_021705829.1	35278	35300
NW_021705829.1	35367	35383
NW_021705829.1	35821	35837
NW_021705829.1	37566	37582
NW_021705829.1	38521	38537
NW_021705829.1	38603	38619
NW_021705829.1	39118	39134
NW_021705829.1	40398	40414
NW_021705829.1	41482	41500
NW_021705829.1	41558	41574
NW_021705829.1	42076	42098
NW_021705829.1	42278	42298
NW_021705829.1	45166	45182
NW_021705829.1	46206	46222
NW_021705829.1	46305	46321
NW_021705829.1	47097	47113
NW_021705829.1	48181	48197
NW_021705829.1	48274	48290
NW_021705829.1	48430	48446
NW_021705829.1	48544	48560
NW_021705829.1	48597	48613
NW_021705829.1	49661	49677
NW_021705829.1	50344	50360
NW_021705829.1	50703	50725
NW_021705829.1	50751	50767
NW_021705829.1	50861	50877
NW_021705829.1	51189	51205
NW_021705829.1	51207	51223
NW_021705829.1	51872	51890
NW_021705829.1	52028	52044
NW_021705829.1	52046	52070
NW_021705829.1	53583	53599
NW_021705829.1	55695	55711
NW_021705829.1	56141	56157
NW_021705830.1	50	70
NW_021705830.1	286	310
NW_021705830.1	665	681
NW_021705830.1	1077	1093
NW_021705830.1	1558	1582
NW_021705830.1	2383	2399
NW_021705830.1	2460	2484
NW_021705830.1	2744	2760
NW_021705830.1	4742	4758
NW_021705830.1	4924	4940
NW_021705830.1	5269	5285
NW_021705830.1	5564	5580
NW_021705830.1	5710	5726
NW_021705830.1	6287	6307
NW_021705830.1	6373	6389
NW_021705830.1	6628	6648
NW_021705830.1	6684	6700
NW_021705830.1	6894	6914
NW_021705830.1	8740	8756
NW_021705830.1	9038	9058
NW_021705830.1	9104	9120
NW_021705830.1	9159	9175
NW_021705830.1	9595	9617
NW_021705830.1	10036	10052
NW_021705830.1	10673	10689
NW_021705830.1	10724	10740
NW_021705830.1	11120	11136
NW_021705830.1	11199	11215
NW_021705830.1	11243	11259
NW_021705830.1	11405	11423
NW_021705830.1	11784	11806
NW_021705830.1	11939	11957
NW_021705830.1	11981	11997
NW_021705830.1	12073	12089
NW_021705830.1	12661	12677
NW_021705830.1	12822	12838
NW_021705830.1	13085	13101
NW_021705830.1	13973	13989
NW_021705830.1	14093	14111
NW_021705830.1	14736	14752
NW_021705830.1	14757	14775
NW_021705830.1	15089	15105
NW_021705830.1	16045	16061
NW_021705830.1	16882	16898
NW_021705830.1	17090	17106
NW_021705830.1	17259	17275
NW_021705830.1	17326	17342
NW_021705830.1	17835	17851
NW_021705830.1	17959	17981
NW_021705830.1	18163	18183
NW_021705830.1	18345	18361
NW_021705830.1	18450	18468
NW_021705830.1	18477	18493
NW_021705830.1	18650	18666
NW_021705830.1	18956	18972
NW_021705830.1	20341	20357
NW_021705830.1	20790	20806
NW_021705830.1	20807	20823
NW_021705830.1	21275	21291
NW_021705830.1	21469	21493
NW_021705830.1	21627	21647
NW_021705830.1	21853	21869
NW_021705830.1	22186	22202
NW_021705830.1	22388	22404
NW_021705830.1	22946	22962
NW_021705830.1	22979	22995
NW_021705830.1	23073	23089
NW_021705830.1	23141	23163
NW_021705830.1	23182	23198
NW_021705830.1	23250	23266
NW_021705830.1	23465	23483
NW_021705830.1	23639	23655
NW_021705830.1	23829	23849
NW_021705830.1	23861	23877
NW_021705830.1	23950	23966
NW_021705830.1	24292	24308
NW_021705830.1	24628	24644
NW_021705830.1	24704	24726
NW_021705830.1	24880	24896
NW_021705830.1	25001	25017
NW_021705830.1	25913	25929
NW_021705830.1	25988	26006
NW_021705830.1	26065	26081
NW_021705830.1	26221	26237
NW_021705830.1	26281	26297
NW_021705830.1	26948	26966
NW_021705830.1	27102	27118
NW_021705830.1	27287	27303
NW_021705830.1	27376	27394
NW_021705830.1	27596	27612
NW_021705830.1	27990	28006
NW_021705830.1	28757	28773
NW_021705830.1	29645	29661
NW_021705830.1	29827	29843
NW_021705830.1	29894	29910
NW_021705830.1	30210	30226
NW_021705830.1	30364	30380
NW_021705830.1	31187	31203
NW_021705830.1	31899	31915
NW_021705830.1	32105	32121
NW_021705830.1	32739	32755
NW_021705830.1	32773	32789
NW_021705830.1	32939	32961
NW_021705830.1	33104	33124
NW_021705830.1	33243	33265
NW_021705830.1	33841	33857
NW_021705830.1	34020	34042
NW_021705830.1	34254	34270
NW_021705830.1	34299	34315
NW_021705830.1	34984	35000
NW_021705830.1	35953	35971
NW_021705830.1	35972	35988
NW_021705830.1	36123	36139
NW_021705830.1	36594	36610
NW_021705830.1	36838	36854
NW_021705830.1	36868	36884
NW_021705830.1	36939	36955
NW_021705830.1	38062	38084
NW_021705830.1	38517	38533
NW_021705830.1	38664	38688
NW_021705830.1	39026	39042
NW_021705830.1	39125	39141
NW_021705830.1	39403	39419
NW_021705830.1	39461	39477
NW_021705830.1	40301	40317
NW_021705830.1	40501	40517
NW_021705830.1	40917	40933
NW_021705830.1	40954	40970
NW_021705830.1	41022	41038
NW_021705830.1	41364	41382
NW_021705830.1	41461	41477
NW_021705830.1	41555	41573
NW_021705830.1	41787	41803
NW_021705830.1	41835	41851
NW_021705830.1	42555	42571
NW_021705830.1	43192	43208
NW_021705830.1	43438	43454
NW_021705830.1	43631	43647
NW_021705830.1	44762	44778
NW_021705830.1	44925	44941
NW_021705830.1	45056	45074
NW_021705830.1	45190	45206
NW_021705830.1	45360	45376
NW_021705830.1	46122	46138
NW_021705830.1	46276	46292
NW_021705830.1	46457	46473
NW_021705830.1	47022	47038
NW_021705830.1	47448	47464
NW_021705830.1	47601	47617
NW_021705830.1	47777	47793
NW_021705830.1	47796	47812
NW_021705830.1	48538	48562
NW_021705830.1	49590	49606
NW_021705830.1	50041	50057
NW_021705830.1	50072	50088
NW_021705830.1	50128	50146
NW_021705830.1	50239	50259
NW_021705830.1	50318	50334
NW_021705830.1	50508	50524
NW_021705830.1	50755	50771
NW_021705830.1	51091	51107
NW_021705830.1	51497	51513
NW_021705830.1	51808	51824
NW_021705830.1	52350	52366
NW_021705830.1	52677	52695
NW_021705830.1	52752	52768
NW_021705830.1	52949	52965
NW_021705830.1	53044	53062
NW_021705830.1	53620	53636
NW_021705830.1	53643	53661
NW_021705830.1	53865	53881
NW_021705830.1	53964	53980
NW_021705830.1	54299	54315
NW_021705830.1	54390	54406
NW_021705830.1	54667	54683
NW_021705830.1	54852	54868
NW_021705830.1	55003	55019
NW_021705830.1	55061	55077
NW_021705830.1	55243	55259
NW_021705830.1	55587	55605
NW_021705830.1	55811	55827
NW_021705830.1	56249	56265
NW_021705830.1	56485	56507
NW_021705830.1	57042	57060
NW_021705831.1	455	471
NW_021705831.1	877	893
NW_021705831.1	1399	1415
NW_021705831.1	1442	1458
NW_021705831.1	1686	1702
NW_021705831.1	1771	1793
NW_021705831.1	1989	2009
NW_021705831.1	2696	2712
NW_021705831.1	7500	7518
NW_021705831.1	9185	9201
NW_021705831.1	9930	9946
NW_021705831.1	10749	10765
NW_021705831.1	11305	11321
NW_021705831.1	11571	11591
NW_021705831.1	14055	14071
NW_021705831.1	15091	15107
NW_021705831.1	15761	15777
NW_021705831.1	15840	15860
NW_021705831.1	16685	16701
NW_021705831.1	17461	17477
NW_021705831.1	17766	17782
NW_021705831.1	18283	18299
NW_021705831.1	18693	18709
NW_021705831.1	19836	19852
NW_021705831.1	21494	21510
NW_021705831.1	22463	22483
NW_021705831.1	23019	23041
NW_021705831.1	24398	24414
NW_021705831.1	25182	25198
NW_021705831.1	25326	25342
NW_021705831.1	26165	26181
NW_021705831.1	26499	26515
NW_021705831.1	26532	26548
NW_021705831.1	26814	26830
NW_021705831.1	26978	26996
NW_021705831.1	27355	27371
NW_021705831.1	27750	27766
NW_021705831.1	28493	28509
NW_021705831.1	29551	29567
NW_021705831.1	30135	30151
NW_021705831.1	30187	30205
NW_021705831.1	30918	30934
NW_021705831.1	31268	31284
NW_021705831.1	31429	31445
NW_021705831.1	32099	32119
NW_021705831.1	32156	32172
NW_021705831.1	32685	32703
NW_021705831.1	32882	32898
NW_021705831.1	33268	33284
NW_021705831.1	33852	33870
NW_021705831.1	34787	34803
NW_021705831.1	34938	34954
NW_021705831.1	35414	35432
NW_021705831.1	36008	36024
NW_021705831.1	36181	36197
NW_021705831.1	36632	36648
NW_021705831.1	36844	36862
NW_021705831.1	37028	37044
NW_021705831.1	37510	37526
NW_021705831.1	37688	37704
NW_021705831.1	38346	38366
NW_021705831.1	38654	38670
NW_021705831.1	38911	38927
NW_021705831.1	39162	39178
NW_021705831.1	40293	40309
NW_021705831.1	40358	40382
NW_021705831.1	40387	40403
NW_021705831.1	40848	40864
NW_021705831.1	42412	42428
NW_021705831.1	43416	43432
NW_021705831.1	44595	44611
NW_021705831.1	44682	44698
NW_021705831.1	45079	45097
NW_021705831.1	45264	45284
NW_021705831.1	45768	45786
NW_021705831.1	46343	46359
NW_021705831.1	46463	46479
NW_021705831.1	46890	46906
NW_021705831.1	47866	47882
NW_021705831.1	48746	48762
NW_021705831.1	48841	48857
NW_021705831.1	49276	49292
NW_021705831.1	49989	50005
NW_021705831.1	50309	50325
NW_021705831.1	51230	51250
NW_021705831.1	51493	51509
NW_021705831.1	51626	51642
NW_021705831.1	52159	52175
NW_021705831.1	53059	53077
NW_021705831.1	53538	53554
NW_021705831.1	53943	53961
NW_021705831.1	54463	54481
NW_021705831.1	55032	55048
NW_021705831.1	55706	55722
NW_021705831.1	56031	56047
NW_021705831.1	56088	56104
NW_021705831.1	56155	56171
NW_021705831.1	56241	56257
NW_021705831.1	56392	56408
NW_021705831.1	57065	57089
NW_021705832.1	4103	4119
NW_021705832.1	4738	4754
NW_021705832.1	5173	5195
NW_021705832.1	5496	5518
NW_021705832.1	5519	5539
NW_021705832.1	5542	5558
NW_021705832.1	5798	5814
NW_021705832.1	5838	5854
NW_021705832.1	5958	5974
NW_021705832.1	6160	6176
NW_021705832.1	6250	6266
NW_021705832.1	6472	6494
NW_021705832.1	6525	6541
NW_021705832.1	6979	6997
NW_021705832.1	7255	7271
NW_021705832.1	7278	7294
NW_021705832.1	7800	7818
NW_021705832.1	8231	8253
NW_021705832.1	8349	8365
NW_021705832.1	8807	8823
NW_021705832.1	8847	8863
NW_021705832.1	9846	9862
NW_021705832.1	9882	9900
NW_021705832.1	9935	9951
NW_021705832.1	11054	11070
NW_021705832.1	11382	11398
NW_021705832.1	11702	11718
NW_021705832.1	11823	11839
NW_021705832.1	11934	11952
NW_021705832.1	12216	12234
NW_021705832.1	12303	12321
NW_021705832.1	12627	12643
NW_021705832.1	13082	13100
NW_021705832.1	13186	13202
NW_021705832.1	13302	13318
NW_021705832.1	13350	13370
NW_021705832.1	13556	13580
NW_021705832.1	13610	13626
NW_021705832.1	13656	13672
NW_021705832.1	13923	13945
NW_021705832.1	14008	14026
NW_021705832.1	14115	14131
NW_021705832.1	14144	14160
NW_021705832.1	14755	14773
NW_021705832.1	14807	14825
NW_021705832.1	14976	14992
NW_021705832.1	15043	15061
NW_021705832.1	15136	15160
NW_021705832.1	15164	15180
NW_021705832.1	15399	15415
NW_021705832.1	15440	15456
NW_021705832.1	15711	15727
NW_021705832.1	17111	17127
NW_021705832.1	17173	17197
NW_021705832.1	17232	17248
NW_021705832.1	17430	17446
NW_021705832.1	17447	17465
NW_021705832.1	17627	17643
NW_021705832.1	17722	17746
NW_021705832.1	18740	18756
NW_021705832.1	18759	18775
NW_021705832.1	18864	18880
NW_021705832.1	19041	19061
NW_021705832.1	20503	20521
NW_021705832.1	20949	20965
NW_021705832.1	21009	21025
NW_021705832.1	21065	21081
NW_021705832.1	21478	21494
NW_021705832.1	22286	22302
NW_021705832.1	22491	22509
NW_021705832.1	22719	22735
NW_021705832.1	23193	23209
NW_021705832.1	23441	23457
NW_021705832.1	23767	23783
NW_021705832.1	23846	23862
NW_021705832.1	24096	24112
NW_021705832.1	25209	25225
NW_021705832.1	25526	25542
NW_021705832.1	25577	25593
NW_021705832.1	26346	26362
NW_021705832.1	27872	27888
NW_021705832.1	29824	29842
NW_021705832.1	30193	30209
NW_021705832.1	31293	31309
NW_021705832.1	31754	31770
NW_021705832.1	34291	34311
NW_021705832.1	34726	34742
NW_021705832.1	35732	35748
NW_021705832.1	36580	36596
NW_021705832.1	36924	36940
NW_021705832.1	37131	37149
NW_021705832.1	37816	37836
NW_021705832.1	38849	38865
NW_021705832.1	38873	38891
NW_021705832.1	39540	39556
NW_021705832.1	40619	40635
NW_021705832.1	42557	42573
NW_021705832.1	46826	46842
NW_021705832.1	49707	49723
NW_021705832.1	52009	52025
NW_021705832.1	52096	52114
NW_021705832.1	52551	52567
NW_021705832.1	53303	53319
NW_021705832.1	53486	53502
NW_021705832.1	54647	54663
NW_021705832.1	55554	55570
NW_021705832.1	56229	56249
NW_021705832.1	56420	56436
NW_021705833.1	959	975
NW_021705833.1	1014	1030
NW_021705833.1	1121	1137
NW_021705833.1	1593	1609
NW_021705833.1	1902	1918
NW_021705833.1	2605	2621
NW_021705833.1	3423	3439
NW_021705833.1	3485	3501
NW_021705833.1	3748	3764
NW_021705833.1	3810	3826
NW_021705833.1	4052	4068
NW_021705833.1	4726	4742
NW_021705833.1	5242	5258
NW_021705833.1	5260	5278
NW_021705833.1	5524	5542
NW_021705833.1	5787	5803
NW_021705833.1	5893	5909
NW_021705833.1	6083	6099
NW_021705833.1	6251	6267
NW_021705833.1	6314	6330
NW_021705833.1	6469	6485
NW_021705833.1	6516	6532
NW_021705833.1	7112	7128
NW_021705833.1	7301	7317
NW_021705833.1	7573	7589
NW_021705833.1	7715	7733
NW_021705833.1	8923	8939
NW_021705833.1	9338	9354
NW_021705833.1	9442	9458
NW_021705833.1	9578	9594
NW_021705833.1	9825	9841
NW_021705833.1	10155	10171
NW_021705833.1	10519	10535
NW_021705833.1	10779	10795
NW_021705833.1	11109	11125
NW_021705833.1	11473	11489
NW_021705833.1	12760	12776
NW_021705833.1	12824	12842
NW_021705833.1	12882	12902
NW_021705833.1	14342	14358
NW_021705833.1	14616	14634
NW_021705833.1	14820	14836
NW_021705833.1	15094	15112
NW_021705833.1	15356	15372
NW_021705833.1	15462	15478
NW_021705833.1	15652	15668
NW_021705833.1	15897	15913
NW_021705833.1	16626	16642
NW_021705833.1	16660	16676
NW_021705833.1	16853	16869
NW_021705833.1	17136	17152
NW_021705833.1	17278	17296
NW_021705833.1	18940	18960
NW_021705833.1	19083	19099
NW_021705833.1	19324	19340
NW_021705833.1	20120	20136
NW_021705833.1	22837	22853
NW_021705833.1	24662	24678
NW_021705833.1	25992	26008
NW_021705833.1	27975	27991
NW_021705833.1	28234	28250
NW_021705833.1	29017	29033
NW_021705833.1	29473	29489
NW_021705833.1	30069	30085
NW_021705833.1	31136	31152
NW_021705833.1	31368	31390
NW_021705833.1	31447	31463
NW_021705833.1	33762	33778
NW_021705833.1	34098	34114
NW_021705833.1	35032	35048
NW_021705833.1	38364	38380
NW_021705833.1	39744	39760
NW_021705833.1	40382	40398
NW_021705833.1	40883	40899
NW_021705833.1	41077	41097
NW_021705833.1	42329	42351
NW_021705833.1	43840	43862
NW_021705833.1	45482	45506
NW_021705833.1	46911	46927
NW_021705833.1	49164	49180
NW_021705833.1	52126	52142
NW_021705833.1	52750	52772
NW_021705833.1	54021	54045
NW_021705833.1	55924	55940
NW_021705833.1	55964	55982
NW_021705833.1	56147	56163
NW_021705833.1	56386	56402
NW_021705833.1	56470	56486
NW_021705834.1	2729	2745
NW_021705834.1	2888	2906
NW_021705834.1	3163	3181
NW_021705834.1	3221	3237
NW_021705834.1	3463	3479
NW_021705834.1	3573	3589
NW_021705834.1	3912	3932
NW_021705834.1	4201	4217
NW_021705834.1	4495	4511
NW_021705834.1	4879	4895
NW_021705834.1	6019	6035
NW_021705834.1	6097	6115
NW_021705834.1	6448	6464
NW_021705834.1	7324	7342
NW_021705834.1	8660	8678
NW_021705834.1	8771	8787
NW_021705834.1	8792	8812
NW_021705834.1	9870	9886
NW_021705834.1	10070	10086
NW_021705834.1	10207	10223
NW_021705834.1	10582	10598
NW_021705834.1	10705	10721
NW_021705834.1	10854	10870
NW_021705834.1	10937	10955
NW_021705834.1	11579	11595
NW_021705834.1	11649	11665
NW_021705834.1	11667	11683
NW_021705834.1	12110	12126
NW_021705834.1	12180	12196
NW_021705834.1	12198	12214
NW_021705834.1	12376	12392
NW_021705834.1	12411	12431
NW_021705834.1	12547	12563
NW_021705834.1	12714	12730
NW_021705834.1	12740	12756
NW_021705834.1	12781	12799
NW_021705834.1	12880	12896
NW_021705834.1	13051	13067
NW_021705834.1	13218	13234
NW_021705834.1	13244	13260
NW_021705834.1	13285	13303
NW_021705834.1	13398	13418
NW_021705834.1	13623	13639
NW_021705834.1	14470	14486
NW_021705834.1	14577	14593
NW_021705834.1	15082	15098
NW_021705834.1	15218	15234
NW_021705834.1	16223	16243
NW_021705834.1	16370	16386
NW_021705834.1	16440	16456
NW_021705834.1	16510	16526
NW_021705834.1	16909	16929
NW_021705834.1	16942	16964
NW_021705834.1	17020	17044
NW_021705834.1	17179	17195
NW_021705834.1	17837	17853
NW_021705834.1	18858	18876
NW_021705834.1	19138	19154
NW_021705834.1	20022	20038
NW_021705834.1	20763	20781
NW_021705834.1	21228	21246
NW_021705834.1	21632	21650
NW_021705834.1	21791	21807
NW_021705834.1	21849	21865
NW_021705834.1	22152	22168
NW_021705834.1	22580	22596
NW_021705834.1	23157	23173
NW_021705834.1	23358	23374
NW_021705834.1	23730	23746
NW_021705834.1	23760	23776
NW_021705834.1	23974	23990
NW_021705834.1	24185	24207
NW_021705834.1	24629	24647
NW_021705834.1	24924	24940
NW_021705834.1	24952	24968
NW_021705834.1	25061	25077
NW_021705834.1	25355	25377
NW_021705834.1	25753	25769
NW_021705834.1	26124	26140
NW_021705834.1	26601	26621
NW_021705834.1	26745	26763
NW_021705834.1	27682	27698
NW_021705834.1	27706	27722
NW_021705834.1	28050	28066
NW_021705834.1	28247	28263
NW_021705834.1	28891	28907
NW_021705834.1	29070	29086
NW_021705834.1	29440	29456
NW_021705834.1	29545	29561
NW_021705834.1	29589	29607
NW_021705834.1	29928	29944
NW_021705834.1	30050	30066
NW_021705834.1	30097	30113
NW_021705834.1	30267	30283
NW_021705834.1	30613	30629
NW_021705834.1	30969	30985
NW_021705834.1	32242	32258
NW_021705834.1	32932	32948
NW_021705834.1	33107	33123
NW_021705834.1	33125	33141
NW_021705834.1	34106	34130
NW_021705834.1	34188	34204
NW_021705834.1	34571	34591
NW_021705834.1	35496	35512
NW_021705834.1	36201	36221
NW_021705834.1	36551	36567
NW_021705834.1	36717	36735
NW_021705834.1	36792	36810
NW_021705834.1	36933	36951
NW_021705834.1	37045	37061
NW_021705834.1	37255	37271
NW_021705834.1	37434	37450
NW_021705834.1	37636	37652
NW_021705834.1	37729	37745
NW_021705834.1	38305	38321
NW_021705834.1	38607	38623
NW_021705834.1	38816	38832
NW_021705834.1	39030	39046
NW_021705834.1	39472	39488
NW_021705834.1	40049	40065
NW_021705834.1	40107	40123
